x,y
563.9793211084631,403.2947725632516
561.4748303305998,403.69144493340144
558.9637981113866,404.0443474974543
556.4469893355621,404.35337275787043
553.9251706474605,404.61842658256205
551.3991102174836,404.8394282335664
548.8695775081086,405.01631039163993
546.3373430395033,405.1490191767635
543.8031781548168,405.2375141645557
541.2678547852221,405.281768398586
538.7321452147779,405.281768398586
536.1968218451832,405.2375141645557
533.6626569604967,405.1490191767635
531.1304224918914,405.01631039163993
528.6008897825164,404.8394282335664
526.0748293525395,404.6184265825621
523.5530106644379,404.35337275787043
521.0362018886134,404.0443474974543
518.5251696694002,403.69144493340144
516.0206788915369,403.2947725632516
513.5234924471762,402.8544512172514
511.0343710034997,402.3706150215483
508.554072771012,401.8434113573344
506.08335327258175,401.2730008159532
503.62296511330254,400.659557149981
501.1736577512422,400.00326722030144
498.73617726915,399.3043309391843
496.31126614719324,398.5629612093918
493.8996630367903,397.7793838593253
491.50210253561033,396.95383757423645
489.1193149638077,396.0865738235209
486.7520261415593,395.17785678411843
484.40095716797305,394.22796326004215
482.06682420143335,393.2371825980615
479.75033824145316,392.2058165995638
477.4522049120962,391.1341794286234
475.1731242470372,390.02259751630373
472.9137904763245,388.87140946122344
470.67489181491146,387.6809659264158
468.457110253019,386.4516295325138
466.261121348395,385.1837747472917
464.08759402053283,383.8777877715991
461.937190346912,382.5340664217202
459.810565361323,381.1530200081951
457.70836685433727,379.73506921113994
455.63123517598467,378.28064595210327
453.5798030406962,376.79019326249926
451.55469533457267,375.26416514865554
449.5565289250392,373.7030264535185
447.58591247294066,372.1072527150577
445.64344624713834,370.4773300214126
443.7297219416616,368.8137548628251
441.8453224954724,367.1170339804038
439.99082191489686,365.38768421176604
438.16678509877676,363.626232333604
436.373767666396,361.8332149012233
434.61231578823396,360.00917808510314
432.8829660195962,358.1546775045276
431.1862451371749,356.27027805833853
429.52266997858743,354.35655375286166
427.8927472849423,352.41408752705934
426.2969735464816,350.44347107496077
424.73583485134446,348.44530466542733
423.20980673750074,346.4201969593038
421.7193540478968,344.3687648240152
420.26493078886017,342.29163314566273
418.84697999180486,340.18943463867714
417.4659335782798,338.062809653088
416.1222122284009,335.91240597946717
414.8162252527083,333.73887865160503
413.5483704674862,331.542889746981
412.3190340735842,329.32510818508854
411.12859053877656,327.0862095236755
409.97740248369627,324.82687575296285
408.8658205713766,322.54779508790375
407.7941834004362,320.24966175854684
406.7628174019385,317.93317579856665
405.77203673995785,315.59904283202695
404.8221432158817,313.2479738584406
403.91342617647916,310.88068503619235
403.04616242576355,308.49789746438967
402.22061614067474,306.1003369632097
401.4370387906082,303.6887338528068
400.6956690608157,301.26382273085005
399.9967327796987,298.82634224875784
399.340442850019,296.3770348866974
398.72699918404686,293.91664672741825
398.1565886426656,291.445927228988
397.62938497845175,288.9656289965003
397.1455487827487,286.4765075528239
396.7052274367484,283.9793211084632
396.30855506659856,281.4748303305999
395.9556525025457,278.9637981113866
395.64662724212957,276.44698933556214
395.38157341743795,273.9251706474605
395.1605717664336,271.3991102174835
394.98368960836007,268.86957750810865
394.8509808232365,266.3373430395032
394.7624858354443,263.80317815481675
394.718231601414,261.2678547852221
394.718231601414,258.7321452147779
394.7624858354443,256.1968218451833
394.8509808232365,253.66265696049683
394.9836896083601,251.1304224918914
395.1605717664335,248.6008897825165
395.3815734174379,246.0748293525395
395.64662724212957,243.55301066443786
395.9556525025457,241.0362018886134
396.30855506659856,238.52516966940013
396.7052274367484,236.02067889153685
397.1455487827486,233.52349244717618
397.6293849784517,231.03437100349973
398.1565886426656,228.554072771012
398.7269991840468,226.08335327258177
399.34044285001886,223.6229651133026
399.99673277969856,221.17365775124216
400.6956690608157,218.73617726914995
401.43703879060826,216.3112661471932
402.2206161406747,213.89966303679026
403.04616242576355,211.50210253561033
403.9134261764791,209.1193149638077
404.8221432158817,206.7520261415594
405.77203673995785,204.40095716797302
406.7628174019386,202.06682420143335
407.7941834004362,199.75033824145316
408.8658205713766,197.45220491209625
409.9774024836962,195.1731242470372
411.1285905387766,192.91379047632455
412.31903407358413,190.6748918149115
413.54837046748617,188.45711025301898
414.8162252527083,186.261121348395
416.1222122284008,184.08759402053286
417.4659335782798,181.93719034691202
418.8469799918049,179.81056536132292
420.26493078886006,177.7083668543373
421.71935404789673,175.63123517598476
423.2098067375007,173.57980304069622
424.73583485134446,171.55469533457273
426.2969735464815,169.5565289250392
427.89274728494223,167.5859124729407
429.5226699785874,165.64344624713831
431.1862451371749,163.7297219416615
432.88296601959627,161.8453224954724
434.6123157882339,159.99082191489688
436.373767666396,158.16678509877676
438.16678509877676,156.37376766639602
439.99082191489686,154.61231578823399
441.8453224954724,152.88296601959627
443.72972194166147,151.18624513717495
445.64344624713834,149.52266997858743
447.58591247294066,147.89274728494232
449.55652892503923,146.29697354648152
451.55469533457267,144.73583485134446
453.5798030406961,143.20980673750074
455.6312351759848,141.71935404789673
457.70836685433727,140.26493078886014
459.81056536132286,138.8469799918049
461.937190346912,137.4659335782798
464.08759402053283,136.12221222840088
466.26112134839497,134.8162252527083
468.457110253019,133.54837046748622
470.67489181491146,132.31903407358416
472.9137904763245,131.1285905387766
475.1731242470372,129.97740248369627
477.4522049120962,128.86582057137662
479.75033824145316,127.79418340043622
482.06682420143335,126.76281740193859
484.40095716797293,125.77203673995785
486.7520261415593,124.82214321588164
489.1193149638077,123.91342617647915
491.50210253561033,123.04616242576355
493.89966303679023,122.22061614067471
496.31126614719324,121.43703879060824
498.73617726914995,120.6956690608157
501.1736577512422,119.99673277969862
503.62296511330254,119.34044285001893
506.08335327258175,118.72699918404686
508.554072771012,118.1565886426656
511.0343710034997,117.62938497845178
513.5234924471762,117.1455487827486
516.0206788915368,116.70522743674839
518.5251696694002,116.30855506659856
521.0362018886134,115.95565250254573
523.5530106644378,115.64662724212954
526.0748293525395,115.38157341743792
528.6008897825164,115.16057176643352
531.1304224918914,114.9836896083601
533.6626569604967,114.85098082323651
536.1968218451832,114.7624858354443
538.7321452147779,114.71823160141399
541.2678547852221,114.71823160141399
543.8031781548167,114.7624858354443
546.3373430395031,114.85098082323651
548.8695775081086,114.9836896083601
551.3991102174834,115.16057176643352
553.9251706474605,115.38157341743792
556.4469893355621,115.64662724212954
558.9637981113866,115.9556525025457
561.4748303305998,116.30855506659856
563.9793211084631,116.70522743674837
566.4765075528238,117.1455487827486
568.9656289965002,117.62938497845177
571.445927228988,118.1565886426656
573.9166467274183,118.72699918404683
576.3770348866974,119.34044285001892
578.8263422487578,119.99673277969859
581.26382273085,120.6956690608157
583.6887338528068,121.43703879060824
586.1003369632097,122.22061614067468
588.4978974643897,123.04616242576354
590.8806850361923,123.91342617647915
593.2479738584406,124.82214321588162
595.599042832027,125.77203673995784
597.9331757985667,126.76281740193858
600.2496617585468,127.79418340043621
602.5477950879038,128.8658205713766
604.8268757529628,129.97740248369627
607.0862095236755,131.12859053877656
609.3251081850885,132.31903407358416
611.5428897469809,133.5483704674862
613.738878651605,134.8162252527083
615.9124059794672,136.12221222840088
618.0628096530879,137.46593357827976
620.1894346386771,138.84697999180486
622.2916331456627,140.2649307888601
624.3687648240152,141.71935404789673
626.4201969593038,143.2098067375007
628.4453046654273,144.73583485134446
630.4434710749608,146.29697354648152
632.4140875270592,147.8927472849423
634.3565537528617,149.5226699785874
636.2702780583385,151.18624513717495
638.1546775045276,152.88296601959624
640.009178085103,154.61231578823396
641.8332149012233,156.37376766639602
643.626232333604,158.16678509877673
645.387684211766,159.99082191489686
647.1170339804037,161.84532249547237
648.813754862825,163.7297219416615
650.4773300214125,165.64344624713831
652.1072527150577,167.5859124729407
653.7030264535184,169.55652892503917
655.2641651486555,171.55469533457267
656.7901932624992,173.57980304069622
658.2806459521032,175.63123517598473
659.7350692111398,177.7083668543373
661.1530200081952,179.81056536132292
662.5340664217202,181.937190346912
663.8777877715991,184.0875940205328
665.1837747472916,186.26112134839497
666.4516295325137,188.45711025301898
667.6809659264159,190.67489181491146
668.8714094612234,192.9137904763245
670.0225975163037,195.17312424703715
671.1341794286233,197.4522049120962
672.2058165995637,199.75033824145314
673.2371825980613,202.0668242014333
674.2279632600422,204.40095716797302
675.1778567841184,206.75202614155936
676.0865738235209,209.1193149638077
676.9538375742366,211.50210253561028
677.7793838593253,213.89966303679026
678.5629612093918,216.3112661471932
679.3043309391843,218.73617726914992
680.0032672203014,221.17365775124216
680.659557149981,223.62296511330257
681.2730008159533,226.08335327258175
681.8434113573344,228.554072771012
682.3706150215482,231.03437100349973
682.8544512172514,233.52349244717615
683.2947725632516,236.02067889153685
683.6914449334014,238.5251696694001
684.0443474974543,241.03620188861336
684.3533727578705,243.55301066443783
684.6184265825619,246.07482935253947
684.8394282335664,248.60088978251645
685.01631039164,251.13042249189138
685.1490191767635,253.66265696049678
685.2375141645557,256.1968218451832
685.281768398586,258.73214521477786
685.281768398586,261.2678547852221
685.2375141645556,263.8031781548167
685.1490191767634,266.3373430395032
685.0163103916399,268.86957750810853
684.8394282335664,271.3991102174835
684.618426582562,273.9251706474605
684.3533727578704,276.44698933556214
684.0443474974543,278.96379811138655
683.6914449334015,281.47483033059984
683.2947725632517,283.9793211084631
682.8544512172515,286.4765075528238
682.3706150215481,288.96562899650024
681.8434113573344,291.44592722898796
681.2730008159531,293.91664672741825
680.6595571499811,296.3770348866974
680.0032672203015,298.8263422487578
679.3043309391843,301.26382273085
678.5629612093918,303.68873385280676
677.7793838593253,306.1003369632097
676.9538375742363,308.49789746438967
676.0865738235209,310.8806850361923
675.1778567841185,313.2479738584406
674.2279632600422,315.59904283202695
673.2371825980615,317.93317579856665
672.2058165995638,320.24966175854684
671.1341794286235,322.54779508790375
670.0225975163038,324.8268757529628
668.8714094612235,327.08620952367545
667.6809659264159,329.32510818508854
666.4516295325137,331.54288974698096
665.1837747472917,333.738878651605
663.8777877715991,335.91240597946717
662.5340664217202,338.062809653088
661.1530200081952,340.189434638677
659.73506921114,342.29163314566273
658.2806459521032,344.3687648240152
656.7901932624992,346.4201969593038
655.2641651486555,348.44530466542733
653.7030264535184,350.44347107496077
652.1072527150577,352.41408752705934
650.4773300214126,354.35655375286166
648.813754862825,356.2702780583384
647.1170339804038,358.1546775045276
645.387684211766,360.00917808510314
643.626232333604,361.83321490122324
641.8332149012233,363.626232333604
640.0091780851031,365.38768421176604
638.1546775045276,367.1170339804038
636.2702780583385,368.8137548628251
634.3565537528617,370.47733002141257
632.4140875270593,372.1072527150577
630.4434710749608,373.7030264535184
628.4453046654273,375.26416514865554
626.4201969593038,376.79019326249926
624.3687648240152,378.2806459521032
622.2916331456627,379.73506921113983
620.1894346386771,381.15302000819514
618.062809653088,382.5340664217202
615.9124059794672,383.8777877715991
613.7388786516051,385.1837747472917
611.5428897469809,386.4516295325138
609.3251081850885,387.6809659264158
607.0862095236755,388.87140946122344
604.8268757529629,390.02259751630373
602.5477950879038,391.1341794286234
600.2496617585468,392.2058165995638
597.9331757985667,393.2371825980615
595.599042832027,394.22796326004215
593.2479738584406,395.1778567841183
590.8806850361924,396.08657382352084
588.4978974643898,396.95383757423645
586.1003369632098,397.77938385932526
583.6887338528069,398.5629612093918
581.26382273085,399.3043309391843
578.8263422487578,400.0032672203013
576.3770348866974,400.659557149981
573.9166467274183,401.27300081595314
571.445927228988,401.8434113573344
568.9656289965002,402.37061502154825
566.4765075528238,402.8544512172513
563.9793211084631,403.2947725632516
561.4748303306,403.69144493340144
558.9637981113866,404.0443474974543
556.4469893355622,404.35337275787043
553.9251706474605,404.61842658256205
551.3991102174836,404.8394282335665
548.8695775081086,405.01631039163993
546.3373430395031,405.1490191767635
543.8031781548168,405.2375141645557
541.2678547852222,405.281768398586
538.7321452147779,405.281768398586
536.1968218451833,405.23751416455576
533.6626569604969,405.1490191767635
531.1304224918914,405.0163103916399
528.6008897825166,404.8394282335665
526.0748293525395,404.6184265825621
523.5530106644378,404.35337275787043
521.0362018886134,404.0443474974543
518.5251696694002,403.69144493340144
516.0206788915369,403.2947725632516
513.5234924471762,402.8544512172514
511.03437100349976,402.3706150215483
508.55407277101204,401.8434113573344
506.0833532725818,401.2730008159532
503.62296511330266,400.65955714998114
501.1736577512422,400.00326722030144
498.73617726915006,399.3043309391843
496.31126614719324,398.56296120939174
493.8996630367903,397.7793838593253
491.50210253561033,396.95383757423645
489.1193149638077,396.0865738235209
486.7520261415594,395.17785678411843
484.4009571679731,394.22796326004215
482.06682420143335,393.2371825980614
479.7503382414532,392.2058165995638
477.45220491209625,391.1341794286234
475.1731242470372,390.0225975163038
472.91379047632455,388.87140946122344
470.6748918149115,387.68096592641587
468.457110253019,386.45162953251383
466.261121348395,385.1837747472917
464.08759402053283,383.8777877715992
461.937190346912,382.5340664217202
459.810565361323,381.1530200081951
457.70836685433727,379.73506921113994
455.6312351759848,378.28064595210327
453.5798030406963,376.7901932624993
451.5546953345727,375.26416514865554
449.55652892503923,373.7030264535185
447.58591247294066,372.10725271505777
445.64344624713834,370.4773300214126
443.7297219416616,368.8137548628251
441.8453224954724,367.1170339804038
439.99082191489686,365.3876842117661
438.1667850987768,363.62623233360404
436.3737676663961,361.8332149012233
434.61231578823396,360.00917808510314
432.88296601959627,358.1546775045276
431.1862451371749,356.27027805833853
429.52266997858743,354.3565537528617
427.8927472849423,352.41408752705934
426.2969735464816,350.4434710749608
424.73583485134446,348.44530466542733
423.20980673750074,346.4201969593039
421.7193540478968,344.36876482401533
420.26493078886017,342.29163314566273
418.8469799918049,340.18943463867714
417.4659335782798,338.062809653088
416.1222122284009,335.91240597946717
414.8162252527083,333.73887865160503
413.5483704674862,331.542889746981
412.3190340735842,329.32510818508854
411.12859053877656,327.0862095236755
409.97740248369627,324.82687575296285
408.8658205713766,322.54779508790375
407.7941834004362,320.24966175854684
406.7628174019385,317.93317579856665
405.77203673995785,315.599042832027
404.82214321588157,313.2479738584407
403.91342617647916,310.88068503619235
403.04616242576355,308.4978974643897
402.22061614067474,306.10033696320977
401.4370387906082,303.6887338528068
400.6956690608157,301.26382273085005
399.9967327796987,298.82634224875784
399.340442850019,296.3770348866974
398.72699918404686,293.91664672741825
398.1565886426656,291.445927228988
397.62938497845175,288.9656289965003
397.1455487827487,286.4765075528239
396.7052274367484,283.9793211084632
396.30855506659856,281.47483033059996
395.9556525025457,278.9637981113866
395.64662724212957,276.4469893355622
395.38157341743795,273.92517064746056
395.1605717664336,271.39911021748355
394.98368960836007,268.86957750810865
394.8509808232365,266.3373430395032
394.7624858354443,263.80317815481675
394.718231601414,261.26785478522214
394.718231601414,258.7321452147779
394.7624858354443,256.19682184518325
394.8509808232365,253.66265696049683
394.9836896083601,251.1304224918914
395.1605717664335,248.6008897825165
395.3815734174379,246.07482935253952
395.64662724212957,243.5530106644379
395.9556525025457,241.0362018886134
396.30855506659856,238.52516966940013
396.7052274367484,236.02067889153687
397.1455487827486,233.52349244717618
397.6293849784517,231.03437100349976
398.1565886426656,228.55407277101204
398.7269991840468,226.08335327258175
399.34044285001886,223.62296511330263
399.99673277969856,221.17365775124222
400.6956690608157,218.73617726915
401.4370387906082,216.31126614719324
402.2206161406747,213.8996630367903
403.04616242576355,211.50210253561033
403.9134261764791,209.1193149638077
404.82214321588157,206.75202614155936
405.77203673995785,204.40095716797302
406.7628174019385,202.06682420143338
407.7941834004362,199.75033824145322
408.8658205713766,197.45220491209628
409.97740248369627,195.1731242470372
411.12859053877656,192.91379047632455
412.3190340735842,190.67489181491146
413.54837046748617,188.457110253019
414.8162252527083,186.26112134839502
416.1222122284008,184.08759402053286
417.4659335782798,181.937190346912
418.8469799918049,179.81056536132294
420.26493078886006,177.7083668543373
421.71935404789673,175.6312351759848
423.2098067375007,173.57980304069622
424.73583485134446,171.55469533457273
426.2969735464815,169.5565289250392
427.89274728494223,167.58591247294072
429.5226699785874,165.64344624713831
431.1862451371749,163.7297219416615
432.8829660195962,161.8453224954724
434.6123157882339,159.99082191489688
436.37376766639596,158.16678509877676
438.1667850987767,156.37376766639602
439.99082191489686,154.61231578823399
441.8453224954724,152.88296601959627
443.72972194166147,151.18624513717498
445.6434462471383,149.52266997858743
447.58591247294066,147.89274728494232
449.5565289250392,146.29697354648155
451.55469533457267,144.7358348513445
453.5798030406961,143.20980673750074
455.63123517598467,141.71935404789676
457.7083668543372,140.26493078886014
459.81056536132286,138.8469799918049
461.937190346912,137.4659335782798
464.08759402053283,136.1222122284009
466.26112134839497,134.8162252527083
468.457110253019,133.54837046748622
470.67489181491146,132.31903407358416
472.9137904763245,131.1285905387766
475.1731242470372,129.97740248369627
477.4522049120962,128.86582057137662
479.75033824145316,127.79418340043622
482.06682420143335,126.76281740193858
484.40095716797305,125.77203673995787
486.7520261415593,124.82214321588164
489.1193149638077,123.91342617647915
491.50210253561033,123.04616242576355
493.8996630367903,122.22061614067471
496.31126614719324,121.43703879060824
498.73617726915,120.6956690608157
501.17365775124216,119.99673277969862
503.62296511330254,119.34044285001892
506.08335327258175,118.72699918404686
508.554072771012,118.1565886426656
511.0343710034997,117.62938497845177
513.5234924471761,117.14554878274863
516.0206788915368,116.70522743674839
518.5251696694002,116.30855506659856
521.0362018886134,115.95565250254573
523.5530106644378,115.64662724212954
526.0748293525395,115.38157341743792
528.6008897825164,115.16057176643353
531.1304224918914,114.98368960836011
533.6626569604967,114.85098082323651
536.1968218451832,114.76248583544431
538.7321452147779,114.718231601414
541.2678547852221,114.718231601414
543.8031781548167,114.76248583544431
546.3373430395031,114.85098082323651
548.8695775081086,114.9836896083601
551.3991102174836,115.16057176643353
553.9251706474605,115.38157341743792
556.4469893355621,115.64662724212953
558.9637981113866,115.95565250254573
561.4748303305998,116.30855506659854
563.9793211084631,116.70522743674839
566.4765075528237,117.14554878274863
568.9656289965002,117.62938497845177
571.445927228988,118.1565886426656
573.9166467274183,118.72699918404686
576.3770348866974,119.34044285001892
578.8263422487577,119.99673277969862
581.26382273085,120.69566906081569
583.6887338528068,121.43703879060823
586.1003369632097,122.22061614067468
588.4978974643897,123.04616242576355
590.8806850361923,123.91342617647913
593.2479738584406,124.82214321588162
595.599042832027,125.77203673995785
597.9331757985666,126.76281740193855
600.2496617585468,127.79418340043621
602.5477950879038,128.8658205713766
604.8268757529628,129.97740248369627
607.0862095236755,131.12859053877656
609.3251081850885,132.31903407358416
611.5428897469809,133.5483704674862
613.738878651605,134.8162252527083
615.912405979467,136.12221222840085
618.0628096530879,137.46593357827976
620.1894346386771,138.84697999180486
622.2916331456627,140.2649307888601
624.3687648240152,141.71935404789673
626.4201969593038,143.20980673750068
628.4453046654272,144.73583485134446
630.4434710749607,146.29697354648152
632.4140875270593,147.89274728494226
634.3565537528616,149.52266997858737
636.2702780583385,151.18624513717495
638.1546775045276,152.8829660195962
640.009178085103,154.61231578823393
641.8332149012233,156.373767666396
643.626232333604,158.1667850987767
645.387684211766,159.99082191489686
647.1170339804037,161.84532249547235
648.813754862825,163.72972194166147
650.4773300214125,165.6434462471383
652.1072527150577,167.58591247294066
653.7030264535184,169.55652892503917
655.2641651486555,171.55469533457267
656.7901932624992,173.57980304069616
658.2806459521032,175.63123517598473
659.7350692111398,177.70836685433724
661.1530200081952,179.8105653613229
662.5340664217202,181.93719034691196
663.8777877715991,184.08759402053278
665.1837747472917,186.261121348395
666.4516295325137,188.45711025301898
667.6809659264159,190.67489181491143
668.8714094612234,192.91379047632446
670.0225975163037,195.17312424703712
671.1341794286233,197.45220491209625
672.2058165995637,199.75033824145314
673.2371825980615,202.0668242014333
674.2279632600422,204.400957167973
675.1778567841184,206.75202614155933
676.0865738235209,209.11931496380765
676.9538375742366,211.50210253561028
677.7793838593252,213.89966303679023
678.5629612093918,216.31126614719315
679.3043309391843,218.73617726914995
680.0032672203014,221.17365775124216
680.659557149981,223.62296511330257
681.2730008159531,226.08335327258175
681.8434113573344,228.55407277101196
682.3706150215482,231.0343710034997
682.8544512172514,233.52349244717615
683.2947725632516,236.02067889153682
683.6914449334014,238.52516966940004
684.0443474974543,241.03620188861336
684.3533727578704,243.55301066443783
684.6184265825619,246.07482935253947
684.8394282335665,248.60088978251645
685.01631039164,251.13042249189138
685.1490191767635,253.66265696049678
685.2375141645557,256.19682184518325
685.281768398586,258.73214521477786
685.281768398586,261.267854785222
685.2375141645557,263.8031781548167
685.1490191767635,266.33734303950314
685.0163103916399,268.8695775081086
684.8394282335665,271.39911021748344
684.618426582562,273.92517064746045
684.3533727578704,276.4469893355621
684.0443474974543,278.96379811138655
683.6914449334015,281.47483033059984
683.2947725632516,283.9793211084631
682.8544512172515,286.4765075528238
682.3706150215482,288.96562899650024
681.8434113573344,291.44592722898796
681.2730008159531,293.91664672741825
680.6595571499811,296.37703488669734
680.0032672203015,298.8263422487578
679.3043309391843,301.26382273085
678.5629612093918,303.68873385280676
677.7793838593253,306.1003369632097
676.9538375742363,308.49789746438967
676.0865738235209,310.8806850361923
675.1778567841185,313.2479738584406
674.2279632600422,315.59904283202695
673.2371825980615,317.93317579856665
672.2058165995638,320.2496617585468
671.1341794286235,322.54779508790375
670.0225975163038,324.8268757529628
668.8714094612235,327.08620952367545
667.6809659264159,329.32510818508854
666.4516295325137,331.54288974698096
665.1837747472917,333.738878651605
663.8777877715991,335.91240597946705
662.5340664217202,338.062809653088
661.1530200081952,340.189434638677
659.73506921114,342.29163314566273
658.2806459521032,344.3687648240152
656.7901932624992,346.4201969593038
655.2641651486556,348.4453046654273
653.7030264535184,350.44347107496077
652.1072527150577,352.41408752705934
650.4773300214126,354.35655375286166
648.8137548628251,356.27027805833853
647.1170339804038,358.15467750452757
645.387684211766,360.00917808510314
643.626232333604,361.83321490122324
641.8332149012233,363.626232333604
640.0091780851031,365.38768421176604
638.1546775045276,367.11703398040373
636.2702780583385,368.813754862825
634.3565537528617,370.47733002141257
632.4140875270593,372.1072527150577
630.4434710749608,373.7030264535185
628.4453046654273,375.26416514865554
626.4201969593038,376.7901932624993
624.3687648240152,378.2806459521032
622.2916331456627,379.73506921113983
620.1894346386771,381.1530200081951
618.062809653088,382.5340664217202
615.9124059794672,383.8777877715991
613.738878651605,385.1837747472917
611.542889746981,386.45162953251383
609.3251081850885,387.68096592641587
607.0862095236755,388.8714094612234
604.8268757529629,390.02259751630373
602.5477950879038,391.1341794286234
600.2496617585468,392.2058165995638
597.9331757985667,393.2371825980614
595.599042832027,394.2279632600421
593.2479738584406,395.1778567841183
590.8806850361923,396.08657382352084
588.4978974643898,396.9538375742364
586.1003369632098,397.7793838593253
583.6887338528069,398.56296120939174
581.26382273085,399.3043309391843
578.8263422487579,400.00326722030144
576.3770348866974,400.65955714998114
573.9166467274183,401.27300081595314
571.445927228988,401.84341135733433
568.9656289965002,402.37061502154825
566.4765075528239,402.8544512172514
563.9793211084631,403.2947725632516
561.4748303306,403.6914449334015
558.9637981113866,404.0443474974542
556.4469893355622,404.35337275787043
553.9251706474605,404.6184265825621
551.3991102174836,404.8394282335665
548.8695775081086,405.0163103916399
546.3373430395031,405.14901917676355
543.8031781548167,405.23751416455576
541.2678547852222,405.281768398586
538.7321452147779,405.28176839858605
536.1968218451833,405.2375141645557
533.6626569604969,405.1490191767635
531.1304224918914,405.01631039163993
528.6008897825166,404.8394282335665
526.0748293525395,404.61842658256205
523.5530106644378,404.35337275787043
521.0362018886134,404.0443474974543
518.5251696694,403.69144493340144
516.0206788915369,403.2947725632516
513.5234924471762,402.8544512172513
511.03437100349976,402.37061502154825
508.554072771012,401.8434113573344
506.0833532725818,401.27300081595314
503.62296511330266,400.659557149981
501.1736577512422,400.0032672203013
498.73617726915,399.3043309391843
496.31126614719324,398.5629612093918
493.8996630367903,397.7793838593253
491.5021025356104,396.95383757423645
489.11931496380777,396.08657382352084
486.7520261415594,395.1778567841183
484.4009571679731,394.22796326004215
482.06682420143335,393.2371825980614
479.7503382414532,392.20581659956383
477.45220491209625,391.1341794286234
475.1731242470372,390.02259751630373
472.91379047632455,388.87140946122344
470.6748918149115,387.68096592641587
468.45711025301904,386.4516295325138
466.26112134839497,385.18377474729175
464.08759402053283,383.8777877715991
461.937190346912,382.5340664217203
459.810565361323,381.15302000819514
457.70836685433727,379.73506921113983
455.6312351759848,378.2806459521032
453.5798030406963,376.7901932624993
451.5546953345727,375.2641651486556
449.55652892503923,373.7030264535185
447.58591247294066,372.1072527150577
445.64344624713834,370.4773300214126
443.72972194166147,368.8137548628251
441.8453224954724,367.1170339804038
439.99082191489686,365.38768421176604
438.16678509877676,363.626232333604
436.3737676663961,361.83321490122324
434.61231578823407,360.0091780851032
432.88296601959627,358.15467750452757
